label,content_segmented,label1
0,尊敬 客户 ， 春季 手机 优惠 ！ G 系列 大屏 合约 机低 XX 元 。 还 独享 DIGITG 流量 指定 套餐 XGB 仅 需 XXX 元 超值 优惠 限 本月 日前 办理 。 三星 、 NAME Digtal 款 大牌 机型 选 ， 三星 Note 直降 XX 元 数量 有限 先到 先得 ! 机主 本人 持 有效证件 自有 营业厅 办理 查询 地址 请 登陆 [ URLj0 ] ( http : / / www . example1com / ) 。 中国移动,
1,您好 ， 京东 APP 平台 客服 。 发现 金条 征信 核实 信息 才能 解决 。 确认 信用卡 银行卡 账户 相关 贷款 记录 异常情况 ？ 会 帮 查询 解决问题 ； 注销 流程 相关 ！ 请 放心 服务 安全可靠 收取 费用 损失 ！,冒充客服服务
0,特大 喜讯 ， 元宵 即到 ， 公司 特 推出 优惠活动 ， 凭此 信息 沐足 ， 养生 优惠 xx ， 中医 优惠 xx 元,
1,你好 ， 贷款 公司 工作人员 。 提供 无 抵押 、 快速 便捷 金融服务 。 资金 需求 ？ 意向 办理 手机 上 下载 招商 APP 操作 申请 ！ 请 确保 个人信息 准确无误 提示 相关 流程 步骤 即可 成功 申贷 ~ 保障 账户 会 借款 项 冻结 审核 后 提现 ～ 解冻 官方 支付 一笔 用于 验证 解除 风险 控制 金额 请 放心 这笔 钱会 原路 退还给 只 几分钟 时间,贷款、代办信用卡类
0,参加 秋上 新大促 ， 惊喜 满 DIGIT 返 千元 红包 ！ 错过机会 。 赶快 点击 URL 领用券 专属 优惠 码 ! 享受 免邮 服务 家门口 大牌 商品 挑选 ， 退订 请 回复 TD . 请 活动 时间 快要 结束 ～ 只 唯品 会 购物 平台 呦 ~,
0,账户 已 成功 接收 一笔 转账 ， 请 查收 相关 金额 明细 。,
1,您好 ！ 申通 快递 客服 代表 。 抱歉 通知 ， 操作失误 导致 包裹 丢失 。 支付宝 扫描 二维码 。 请 佳讯 通 app 视频会议 开启 屏幕 共享 功能 公司 技术人员 解决问题 。 不 配合 解决 会 不必要 损失 麻烦 希望 积极合作 谢谢 理解 祝您 生活 愉快 再见 !,冒充客服服务
1,尊敬 客户 ， 您好 ！ 中通 快递 客服 。 很 抱歉 通知 ， 包裹 丢失 。 请 放心 ， 会 理赔 确保您 妥善解决 。 提供 更好 服务 解决方案 ， 请 添加 在线 联系方式 ， 提醒您 下载 乐播 投屏 A 更好 地为 解决问题 保障 权益 . 请 担心 ! 任何理由 收取 费用 支付 滞纳金 额外 费用 ; 影响 征信 记录 信用 评级 ； 更 不 缴纳 罚金 情形 。 疑问 随时 ， 再次 感谢您 信任 支持 !,冒充客服服务
0,尊敬 用户 ， 收到 短信 系统 自动 发送 优惠券 提醒 。 DIGIT 元 优惠 已到 账 新会员 早秋 新款 抢先 看 ！ 满 $ DIGIT 减 $ DIGIT 回 TD 退订 不 受理 业务 疑问请 客服 微信 ： XXXXX 查收 验证码 回复 信息 才能 成功 领取 折扣 ~ 祝您 购物 愉快 !,
0,居住 最佳 选择 。 对口 实验 小学 ， x 首付 活动 抢占 购房 先机 ， 真诚 期待 莅临 ！ 咨询 热线 ： xxxxxxxxxxx,
0,银行 降息 刺激 购房 客户 ， 老客户 求购 光 大名 筑 房子,
0,好 ， 这是 一条 关键词 编辑 树夏 旗舰店 今早 新品 限量 抢购 ！ DIGIT 款 秋冬 新款 上市 。 满减 活动 参与 ~ DIGIT 元起 包邮 地址 退订 回复 td,
0,亲爱 广场 店 美食 文化节 大牌 活动 ！ 五楼 家居 童品 玩具 折上 再享 限时 加码 优惠 。 DIGIT 回复 退订 信息 ~,
0,尊敬 用户 ， 您好 ！ 流量 用尽 ？ 不用 担心 。 一个 好消息 告诉您 ： 赚取 DIGITm 积分 领取 DIGIT 块钱 奖金 后 订购 翼 时代 网站 URL 服务 套餐 即可 享受 无限 流量 优惠活动 ！ 赶快 登陆 指定 网址 操作 ！ 疑问请 致电 客服热线 10086 咨询 详情,
0,限时 定购 ， 修身 能量 养生 馆 回馈 新老 顾客 ， 祝 三八节 快乐 ！ 推出 三八 优惠 体验 卡 只 需 xxx 元 ： a . 背部 淋巴 排毒 价值 xxx 元,
1,院长 ， 打电话 ， 是因为 一件 事情 通知 。 刚刚 收到 一封 邮件 ， 说 开会 ， 接收 信息 。 想 ， 确保 收到 封 邮件 。 笔 钱款 事 ， 确认 ， 我会 尽快 钱款 转至 账户 。 ， 系统故障 原因 ， 转账 操作 。 确保 资金 ， 先 垫付 一部分 资金 保证金 。 请 ， 这笔 资金 用于 紧急情况 应急 ， 并非 财务 往来 。 ， 保证 资金 返还 时间 ， 我会 尽力 第一 时间 解决问题 。,冒充领导、熟人类
0,NAME 年前 年 后 胖若 两人 不用 担心 塑形 瘦身 增肌 跟着 动悦 健身 打造 理想 身材 快 挑选 专属 健身 装备 ！,
0,寒冬 来临 ， 唯品 会 情谊 。 送上 DIGIT 元 礼券 温暖 心 ！ 特惠 商品 羊毛 、 蚕丝 羽绒 折起 优惠 登陆 URL ， 登录 即享 惊喜 回馈 ! 如需 退订 请 回复 TD .,
1,， 您好 ！ 人民 征信 中心 工作人员 。 个人信息 泄露 ， 违规 贷款 风险 。 确认 身份 信息 被盗 非法活动 ？ 先 下载 两个 软件 ： ‘ 讯 飞 听见 ’ ‘ 投屏宝 ’ ， 一个 会议 进一步 情况 。,冒充公检法及政府机关类
0,新年快乐 ！ 莲花 会员 满额 享元 换购 风暴 即将来临 。 指定 婴儿 奶粉 全场 DIGIT 减 DIGIT 详情请 咨询 店内 工作人员 ~,
0,【 中国联通 】 人人 有礼 ， 免 全年 账单 、 爱奇艺 视频 会员 ， 电影 券 多样 奖品 ， 送 。 登录 100 元 京东 E 卡 概率 翻倍 ， 说不定 手厅 锦鲤 。 点击 https : / / u.10010 . cn / qAEGf 参与 ， 回复 TD 退订 。,
0,关注 conWECHAT 官方 PLACE 新品 感恩 NAME 折起 活动 ， 前 DIGIT 单 更 一份 惊喜 礼品 。 限时 两天 ！ 链接 URLnekk 退订 回 n,
0,家家 乐购 尊敬 谯 国胜 ， 喜迎 特 价款 套装 ！ 限量 热卖 抗氧化 天然 虾 青素 原装 进口产品 。 原价 每瓶 DIGIT 元套 仅合 今日 限时 优惠 DIGIT 会员 购买 更 套餐 更 划算 ! 疑问请 拨打 HOTLINE 热线电话 退订 回 TD .,
1,您好 ！ 牡丹江市 公安局 刑侦 科 民警 。 发现 涉嫌 诈骗 案件 相关 事宜 请 配合 工作 。 所知 账户 涉及 不法分子 欺诈 冻结 进一步 损失 保护 个人信息 财产 请 放心 会 尽快 解决 此事 确保 权益 保障 。 手机 上 下载 一个 名为 zoom app 视频 通话 确认 身份 信息 涉案 情况 细节 ， 请 指示 操作 疑虑 犹豫 不必要 麻烦 ， 后续 跟进 提供 解决方案 确保 更 困扰 。,冒充公检法及政府机关类
1,您好 ， 六安 当地 公安机关 ， 发现 涉嫌 拐卖儿童 案件 ， 涉及 名下 一张 尾号 9465 银行卡 。 张卡 ， 都 配合 调查 。 ， 添加 一个 QQ号 ， 号码 XXXX ， 点击 一个 链接 下载 软件 。 请 输入 会议 号 ， 会议 号 XXXX 。 软件 中 ， 请 打开 视频 分享 屏幕 ， 调查 。 谢谢您 配合 。,冒充公检法及政府机关类
1,你好 ， 贷款 公司 工作人员 。 提供 无 抵押 、 低利率 快速 贷款 服务 。 信用 记录 收入 情况 授信额度 。 添加 微信 好友 流程图 操作 申请 步骤 。 尚德 公司 官方 微信 公众 号 ， 更 信息 最新 优惠活动 信息 。 请 名下 农业 银行卡 号 发送给 办理 转账 手续 账户 授权 工作 。 确认 收到 款项 后 我会 索要 手机 验证码 确保 资金 账 提供 还款 计划书 合同 协议 文件 供 签署 提交 即可 成功 借款 ！,贷款、代办信用卡类
1,尊敬 用户 ， 您好 ！ 交通 客服 。 发现 账户 异常 交易 情况 。 涉及 敏感 信息 转账 快手 官方 钱 都 转过 才能 解除 代理 关系 提供 电子 协议书 签订 后 即可 返回 账 马上 金额 原 路 返回 卡上 保证 资金 请 配合 工作 谢谢合作,冒充客服服务
0,尊敬 客户 ， 账户 2035 年 6 月 1 日 关闭 。 请 在此之前 取款 转移 资产 损失 。 [ 邮政储蓄 银行 ],
0,交通银行 温馨 提示 ： 账户 已 实名 认证 ， 保障 资金 。 感谢您 信任 支持 ！,
0,尊敬 用户 ， 很 中移 通讯 DIGIT 号 一项 活动 。 旧 手机 带到 PLACE 店 （ 地址 ） ， 参加 换 新机 计划 享受 优惠价格 ！ 选择 方案 ， 话费 充值 DIGIT 元 费用 分摊 未来 12 月 内 支付 完毕 。 这项 活动 仅限 当天 数量 有限 ， 请 尽快 ！ 期待 光临 ！,
1,"您好 ！ 衡水市 公安局 。 接到 涉及 洗钱 案件 报告 ， 怀疑 这起 犯罪 一部分 。 请 感到 恐慌 害怕 ， ， 这是 保护 调查 程序 沟通交流 。 获取 信息 进一步 核实 工作 。 寻找 受害者 追回 资金 损失 ， 。 疑问 不 明白 过程 做 ， 我会 提供 更 信息 指导 . """,冒充公检法及政府机关类
1,您好 ！ 北京市 顺义 公安 。 发现 有人 身份 信息 开 一张 卡 涉嫌 洗 黑钱 活动 。 查看 名下 卡 资金 流向 确认 情况 调查 此事 。 添加 一个 QQ号 码 事主 共享 屏幕 核实 相关 信息 提供 解决 ， 这是 保护 所有人 权益 进一步 损失 风险 发生 。 请 放心 配合 工作 提供 相关 账户 信息 密码 核查 事宜 ...... / 女士 ？ 收到 手机 接收 验证码 ？ ， 请 验证码 告诉 … … ， 非常感谢 合作 支持 ！,冒充公检法及政府机关类
0,迎接 三八节 到来 ， 感谢 客户 建行 长久以来 支持,
1,您好 ， 京东 金融 客服 。 请问 贷款 ？ 提供 低利率 、 快速 审批 优质服务 。 需求 疑问 ， 请 企业 微信 群聊 详细 更 信息 。 群里 专业 业务员 子阳 解答 指导 下载 注册 APP — — 京东 财富 。 审核 后 即可 资金 支持 ！,贷款、代办信用卡类
1,您好 ， 北京市公安局 工作人员 。 打电话 是因为 卷入 跨国 电信 诈骗案 中 。 案件 调查 ， 添加 QQ号 码 引导 下载 开会 宝云 会议 APP 内部 会议 号 进一步 情况 协助 后续 事宜 。 请 务必 配合 提供 准确 个人信息 进一步 沟通 协调 工作 顺利进行 谢谢 ！,冒充公检法及政府机关类
0,尊敬 用户 ， 提供 更 便捷 、 实惠 流量 服务 体验 。 诚挚 推荐 中国移动 官方 出品 流量 管家 ！ 只 需 点击 [ URLsms 下载 PLACE ] ( https : / / www.10086 . cn / download / ) 即可 轻松 安装 享受 特权 福利 ~ ? * * * 实时 查询 * * 掌上 服务厅 APP 随时随地 查看 手机 剩余 数据 用量 套餐 详情 ； * * * 优惠 购买 叠加 包 * * 首页 还 享受 超值 折扣价 选购 流量 加餐 组合 （ 5GB 仅 需 29 元 ） ， 渠道 划算 ！ ? 更 惊喜 活动 参与 ～ 快 回复 详细信息 ！ 中国移动,
0,年度 钜 惠 ， 重磅 来袭 ！ 维港 半岛 周年 庆 ， 助 梦想成真 ！ 一期 xxx xxx 平 现房 一口价 发售,
0,感谢您 致电 广西 升禾 融资 担保 有限公司,
1,xx 孙子 ， 别人 打架 被关 公安局 里 。 手机 没收 ， 家人 。 不想 家里人 这件 事 ， 希望 私下 解决 。 听说 农业银行 柜台 办理 转账 业务 ， 希望 方式 钱 转给 对方 赔偿 一部分 。 帮忙 ， 请 农业 北三环 支行 一趟 ！ 谢谢你们,冒充领导、熟人类
0,达 PLACE 奥克 NAME 联手 打造 世界 首家 NAME 入户 酒店 服务 式 公寓 开启 高端 商务 新体验 。 到达 PLACE 中心 ！ 享受 美好时光 !,
1,王桂凤 朋友 ， 正 面临 财务 困境 。 母亲 重病 住院 ， 医疗费 用来 治疗 康复 。 着急 办法 解决 ， 寻求 请求 借给 资金 应对 紧急情况 。 会 带来 不便 麻烦 ， 真诚地 希望 提供援助 支持 朋友 度过 难关 必要性 。 请 款项 汇入 账户 ： XXX - XXXXXX - XXXXXXXX ， 转 交给 朋友 确保 资金 正确 偿还 借款 。 非常感谢 慷慨 支持 理解 ！,冒充领导、熟人类
0,亲爱 娇兰 ， 好久不见 ！ 感谢您 支持 厚爱 ， [ PLACE ] 一份 专享 礼遇 。 即日起 短信 莅临 专柜 即可 尊 享有 当季 肌肤 咨询 护理 机会 一份 当下 季节 星品 体验 装 套装 ~ 期待 再次 相遇 到来 ～ 疑问 想 更 产品 信息 请 拨打 热线 ： [ HOTLINE ] 。,
1,"您好 ！ 驻马店 公安局 工作人员 。 接到 案件 信息 核实 情况 。 涉及 违法行为 ？ 请 配合 调查 工作 告知 具体情况 。 不 主动 提供 相关 信息 拒绝 合作 不得不 当地 公安机关 前来 协助 解决 此事 。 证据 犯罪行为 可能性 涉及 严重后果 法律责任 ， 请 务必 重视 沟通交流 . 不 采取措施 会 更大 损失 追究 刑事责任 麻烦 ! 。 """,冒充公检法及政府机关类
1,对公 账户 客服 ， 公司 账号 年检 。 请 添加 QQ号 码 操作 。,冒充领导、熟人类
0,月 日前 ， 全场 沐浴露 产品 买 一送 二 ！ 指定 美肌 强生 芦荟 热果 水 嫩绿 茶 系列 更 多重 优惠 。 快 抢购 ! 购买 品牌 商品 还 享受 香体 礼品 ~ DIGITg 期待 光临 ！,
1,一位 小学 钟 老师 ， 有个 很 紧急 事情 。 原因 ， 亲自 下午 3 点 去 订购 一批 午餐 。 请问 帮 忙 ？ 代为 办理 预订 事宜 确保 餐厅 时间 内 送达 食物 ， 不胜感激 ！,冒充领导、熟人类
1,苏宁 易购 服务 人员 ， 公司 收购 中博 教育 培训 机构 。 资料 显示 培训 机构 未退 学费 余额 。 提供 更好 服务 确保您 权益 保障 ， 退款 操作 。 建立 QQ 群 ， 交流 咨询 。 客服 人员 指导 下 注册 一个 账户 充值 资金 操作 后 即可 10% 教育 培训 费用 返还 平台 账号 内 ； 多次重复 步骤 直至 学费 返清 为止 。 若需 提现 进一步 相关 流程 请 在线 客户 指引 提取 申请 事宜 款项 打到 本人 银行卡 里 确保安全 账 提供 优质 用户 体验 服务 支持 ！,冒充领导、熟人类
1,尊敬 用户 ， 您好 ！ 京东 客服 035 - xxxx 。 发现 不法分子 利用 贷款 服务 涉嫌 违规操作 。 保护 账户 资金 流动 情况 ， 核实 措施 。 请 放心 会 合法 合规 方式 协助 关闭 相关 贷款 功能 进一步 损失 不必要 影响 ； 保证 过程 安全性 保密性 两个 APP 讯 飞 听见 投屏宝 A 语音 通话 查看 支付宝 余额 情况 更好 问题所在 解决 疑问请 下载安装 好 两个 软件 后 打开 网络安全 平台 点击 申请 资金 选项 即可 后续 流程 竭诚 为您服务 确保 一切顺利,冒充客服服务
0,尊敬 NAME ， 家家 乐购 推荐 信心 药业 高效 补钙 产品 柠檬酸 钙 。 升 骨密度 、 骨质 疏松 效果显著 ！ 购买 商品 疑问 需求 更 信息 请 客服热线 HOTLINE . 误会 请 退订 不 符合事实 信息 回 TD 即可 ～,
0,"尊敬 客户 ， 提供 更好 服务 体验 更 优惠 信息 ， "" PLACE DIGIT 掌上 服务厅 "" 现已 升级 。 实时 查看 一键 NAME 流量 账单 、 短号 集群 网等 业务 信息 ！ 还 提供 随时随地 购机 享 最新 优惠政策 服务 ~ 如需 更 掌上 服务厅 最新 优惠活动 详情 下载 话费 流量 管家 请 回复 短信 Urlsms 操作 即可 享受 中国移动 提供 优质服务 超值 福利 !",
1,您好 ， 贷款 公司 工作人员 。 借款 需求 提供 低 利息 贷款 服务 。 招 . 联 . 金 . 融 APP 申请 操作 方便快捷 。 请 下载 应用程序 微信 上 进一步 此事 。 平台 上 尝试 提 现时 账户 错误 导致 资金 冻结 后 请 担心 。 随时 取得联系 解决 提供 进一步 指导 确保 一切顺利,贷款、代办信用卡类
1,代表 朋友 寻求 。 遭遇 脑溢血 紧急 送往 医院 ， 急需资金 支持 治疗 康复 过程 。 尽力 提供 经济援助 ， 还 更 支援 。 希望 给予 捐助 借款 缓解 面临 困境 。 伸出 援手 影响 生命 中 一份 礼物 ！,冒充领导、熟人类
1,XX 家长 ， 学校 李 主任 ， 儿子 还报 两门 学科 ， 还要 补交 800 块钱 ， 我加 微信 ， 转账 ， 会 电子 发票 发给您 。,冒充领导、熟人类
0,您好 ， 搜房网 海伦 国际 合作 推出 特别 团购 优惠 ， 户型 ， 价格 实惠 ， 购房 即享 xx xx 个点 优惠 。 登录 fang .,
0,好消息 ！ 好消息 ！ 温玻俐 美容院 迎 三八节 公司 特 举办 港澳游 双飞 免费 大 赠送 ， 想 带 家 朋友 去 玩 ， 快快 报名 ， 机会难得 ～ 名额有限,
0,肥猫 减肥 养生 院亲 ： 三 ， 八 妇女节 快到 ， 提前 祝 节日快乐 。 三八节 光临 本店 惊喜 礼物 赠送 。 想不到 优惠卡 项 ， 还,
1,小区 物业 主管 ， 深知 领导 。 想 表达 感谢 尊重 之情 ， 经济 状况 困难 ， 心愿 。 借给 钱 小小 心意 我会 非常感激 尽快 归还 保证 失望 其他人 这件 事情 ！,冒充领导、熟人类
0,纤麦 服饰 旗舰店 尊贵 亲们 ！ DIGIT 款 新品 折后 售罄 全场 满额 送 名牌 皮包 更 多重 高端 丝袜 七分裤 拿速 快来 狂欢 。,
0,山东 欢迎您 ， 壮美 山河 去 探索 ！,
0,PLACE 奶粉 大 趴秀 嗨 翻 全场 ！ NAME 满减 DIGIT 同享 返 礼品券 猛 戳 URLrhfvff 电询 HOTLINE 。 想 退订 请 回复 TD 。,
1,支付宝 人员 ， 账户 异常 操作 ， 保障 账户 ， 身份验证 。 更改 个人信息 释放 额度 ， 请 提示 操作 。 请 对方 转账 提供 个人信息 银行 账户 信息 ， 遭受 财产损失 。 疑问 担忧 ， 请 ， 提供 支持 。,冒充客服服务
0,早秋 时尚品牌 ， DIGIT 秋冬 新品 上新快 用券 扫下 秋色 正货 跨 品牌 满减 活动 超 简单 ！ URL 回 TD 退订 。,
1,您好 ， 客服 服务中心 0 号 。 打电话 想 询问 抖 音上 购买 一件 卫衣 ？ 这件 衣服 提供 优惠 服务 ， 先加 QQ号 码 后续 操作 。 请 发送给 我卫衣 价格 信息 更好 为您服务 ； 发现 支付宝 芝麻 信用 额度 高 用户 还 享受 更 优惠政策 ！ 沟通 保障 权益 见 建议您 去 手机 上 申请 账号 提示 填写 相关 信息 流程 即可 折扣 礼品 包 福利 活动 惊喜 好礼 快 参与 谢谢合作 愉快,冒充客服服务
